ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1700164532,10000176,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,60915,0.7500,£409.37,01/02/2023,£169.21,349,11,81220,20305
1700165460,10000177,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,60930,0.7500,£409.47,01/02/2023,£169.26,349,11,81240,20310
1700165531,10000178,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,60945,0.7500,£409.57,01/02/2023,£169.30,349,11,81260,20315
1700165532,10000179,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,60960,0.7500,£409.68,01/02/2023,£169.34,349,11,81280,20320
1700165592,10000180,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,60975,0.7500,£409.78,01/02/2023,£169.38,349,11,81300,20325
1700165903,10000181,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,60990,0.7500,£409.88,01/02/2023,£169.42,349,11,81320,20330
1700165924,10000182,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61005,0.7500,£409.98,01/02/2023,£169.46,349,11,81340,20335
1700166453,10000183,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61020,0.7500,£410.08,01/02/2023,£169.51,349,11,81360,20340
1700166468,10000184,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61035,0.7500,£410.18,01/02/2023,£169.55,349,11,81380,20345
1700166482,10000185,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61050,0.7500,£410.28,01/02/2023,£169.59,349,11,81400,20350
1700167316,10000186,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61065,0.7500,£410.38,01/02/2023,£169.63,349,11,81420,20355
1700167318,10000187,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61080,0.7500,£410.48,01/02/2023,£169.67,349,11,81440,20360
1700167770,10000188,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61095,0.7500,£410.58,01/02/2023,£169.71,349,11,81460,20365
1700170012,10000189,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61110,0.7500,£410.68,01/02/2023,£169.76,349,11,81480,20370
1700171455,10000190,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61125,0.7500,£410.78,01/02/2023,£169.80,349,11,81500,20375
1700171982,10000191,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61140,0.7500,£410.89,01/02/2023,£169.84,349,11,81520,20380
1700173290,10000192,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61155,0.7500,£410.99,01/02/2023,£169.88,349,11,81540,20385
1700174044,10000193,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61170,0.7500,£411.09,01/02/2023,£169.92,349,11,81560,20390
1700174340,10000194,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61185,0.7500,£411.19,01/02/2023,£169.96,349,11,81580,20395
1700175243,10000195,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61200,0.7500,£411.29,01/02/2023,£170.01,349,11,81600,20400
1700175692,10000196,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61215,0.7500,£411.39,01/02/2023,£170.05,349,11,81620,20405
1700176089,10000197,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61230,0.7500,£411.49,01/02/2023,£170.09,349,11,81640,20410
1700176555,10000198,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61245,0.7500,£411.59,01/02/2023,£170.13,349,11,81660,20415
1700179033,10000199,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61260,0.7500,£411.69,01/02/2023,£170.17,349,11,81680,20420
1700183999,10000200,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61275,0.7500,£411.79,01/02/2023,£170.21,349,11,81700,20425
1700185151,10000201,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61290,0.7500,£411.89,01/02/2023,£170.26,349,11,81720,20430
1700185318,10000202,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61305,0.7500,£411.99,01/02/2023,£170.30,349,11,81740,20435
1700185561,10000203,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61320,0.7500,£412.09,01/02/2023,£170.34,349,11,81760,20440
1700186067,10000204,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61335,0.7500,£412.20,01/02/2023,£170.38,349,11,81780,20445
1700186264,10000205,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61350,0.7500,£412.30,01/02/2023,£170.42,349,11,81800,20450
1700186656,10000206,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61365,0.7500,£412.40,01/02/2023,£170.46,349,11,81820,20455
1700189497,10000207,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61380,0.7500,£412.50,01/02/2023,£170.51,349,11,81840,20460
1700191255,10000208,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61395,0.7500,£412.60,01/02/2023,£170.55,349,11,81860,20465
1700191262,10000209,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61410,0.7500,£412.70,01/02/2023,£170.59,349,11,81880,20470
1700191275,10000210,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61425,0.7500,£412.80,01/02/2023,£170.63,349,11,81900,20475
1700192514,10000211,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61440,0.7500,£412.90,01/02/2023,£170.67,349,11,81920,20480
1700193662,10000212,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61455,0.7500,£413.00,01/02/2023,£170.71,349,11,81940,20485
1700193906,10000213,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61470,0.7500,£413.10,01/02/2023,£170.76,349,11,81960,20490
1700194263,10000214,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61485,0.7500,£413.20,01/02/2023,£170.80,349,11,81980,20495
1700194561,10000215,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61500,0.7500,£413.30,01/02/2023,£170.84,349,11,82000,20500
1700194800,10000216,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61515,0.7500,£413.41,01/02/2023,£170.88,349,11,82020,20505
1700199065,10000217,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61530,0.7500,£413.51,01/02/2023,£170.92,349,11,82040,20510
1700202011,10000218,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61545,0.7500,£413.61,01/02/2023,£170.96,349,11,82060,20515
1700203874,10000219,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61560,0.7500,£413.71,01/02/2023,£171.01,349,11,82080,20520
1700205938,10000220,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61575,0.7500,£413.81,01/02/2023,£171.05,349,11,82100,20525
1700205941,10000221,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61590,0.7500,£413.91,01/02/2023,£171.09,349,11,82120,20530
1700206078,10000222,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61605,0.7500,£414.01,01/02/2023,£171.13,349,11,82140,20535
1700206637,10000223,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61620,0.7500,£414.11,01/02/2023,£171.17,349,11,82160,20540
1700208466,10000224,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61635,0.7500,£414.21,01/02/2023,£171.21,349,11,82180,20545
1700208526,10000225,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61650,0.7500,£414.31,01/02/2023,£171.26,349,11,82200,20550
1700209464,10000226,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61665,0.7500,£414.41,01/02/2023,£171.30,349,11,82220,20555
1700210029,10000227,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61680,0.7500,£414.51,01/02/2023,£171.34,349,11,82240,20560
1700210477,10000228,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61695,0.7500,£414.62,01/02/2023,£171.38,349,11,82260,20565
1700212725,10000229,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61710,0.7500,£414.72,01/02/2023,£171.42,349,11,82280,20570
1700212821,10000230,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61725,0.7500,£414.82,01/02/2023,£171.46,349,11,82300,20575
1700215178,10000231,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61740,0.7500,£414.92,01/02/2023,£171.51,349,11,82320,20580
1700215211,10000232,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61755,0.7500,£415.02,01/02/2023,£171.55,349,11,82340,20585
1700215871,10000233,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61770,0.7500,£415.12,01/02/2023,£171.59,349,11,82360,20590
1700216389,10000234,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61785,0.7500,£415.22,01/02/2023,£171.63,349,11,82380,20595
1700219061,10000235,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61800,0.7500,£415.32,01/02/2023,£171.67,349,11,82400,20600
1700220806,10000236,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61815,0.7500,£415.42,01/02/2023,£171.71,349,11,82420,20605
1700222943,10000237,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61830,0.7500,£415.52,01/02/2023,£171.76,349,11,82440,20610
1700223833,10000238,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61845,0.7500,£415.62,01/02/2023,£171.80,349,11,82460,20615
1700224439,10000239,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61860,0.7500,£415.72,01/02/2023,£171.84,349,11,82480,20620
1700224469,10000240,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61875,0.7500,£415.82,01/02/2023,£171.88,349,11,82500,20625
1700224991,10000241,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61890,0.7500,£415.93,01/02/2023,£171.92,349,11,82520,20630
1700225000,10000242,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61905,0.7500,£416.03,01/02/2023,£171.96,349,11,82540,20635
1700225453,10000243,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61920,0.7500,£416.13,01/02/2023,£172.01,349,11,82560,20640
1700225742,10000244,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61935,0.7500,£416.23,01/02/2023,£172.05,349,11,82580,20645
1700226761,10000245,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61950,0.7500,£416.33,01/02/2023,£172.09,349,11,82600,20650
1700228230,10000246,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61965,0.7500,£416.43,01/02/2023,£172.13,349,11,82620,20655
1700228634,10000247,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61980,0.7500,£416.53,01/02/2023,£172.17,349,11,82640,20660
1700230323,10000248,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,61995,0.7500,£416.63,01/02/2023,£172.21,349,11,82660,20665
1700231210,10000249,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62010,0.7500,£416.73,01/02/2023,£172.26,349,11,82680,20670
1700231442,10000250,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62025,0.7500,£416.83,01/02/2023,£172.30,349,11,82700,20675
1700231444,10000251,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62040,0.7500,£416.93,01/02/2023,£172.34,349,11,82720,20680
1700231656,10000252,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62055,0.7500,£417.03,01/02/2023,£172.38,349,11,82740,20685
1700232108,10000253,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62070,0.7500,£417.14,01/02/2023,£172.42,349,11,82760,20690
1700232109,10000254,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62085,0.7500,£417.24,01/02/2023,£172.46,349,11,82780,20695
1700232125,10000255,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62100,0.7500,£417.34,01/02/2023,£172.51,349,11,82800,20700
1700232126,10000256,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62115,0.7500,£417.44,01/02/2023,£172.55,349,11,82820,20705
1700232128,10000257,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62130,0.7500,£417.54,01/02/2023,£172.59,349,11,82840,20710
1700232522,10000258,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62145,0.7500,£417.64,01/02/2023,£172.63,349,11,82860,20715
1700235982,10000259,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62160,0.7500,£417.74,01/02/2023,£172.67,349,11,82880,20720
1700239672,10000260,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62175,0.7500,£417.84,01/02/2023,£172.71,349,11,82900,20725
1700239675,10000261,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62190,0.7500,£417.94,01/02/2023,£172.76,349,11,82920,20730
1700239746,10000262,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62205,0.7500,£418.04,01/02/2023,£172.80,349,11,82940,20735
1700240895,10000263,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62220,0.7500,£418.14,01/02/2023,£172.84,349,11,82960,20740
1700242522,10000264,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62235,0.7500,£418.24,01/02/2023,£172.88,349,11,82980,20745
1700242821,10000265,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62250,0.7500,£418.34,01/02/2023,£172.92,349,11,83000,20750
1700242942,10000266,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62265,0.7500,£418.45,01/02/2023,£172.96,349,11,83020,20755
1700244231,10000267,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62280,0.7500,£418.55,01/02/2023,£173.01,349,11,83040,20760
1700244695,10000268,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62295,0.7500,£418.65,01/02/2023,£173.05,349,11,83060,20765
1700245154,10000269,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62310,0.7500,£418.75,01/02/2023,£173.09,349,11,83080,20770
1700245552,10000270,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62325,0.7500,£418.85,01/02/2023,£173.13,349,11,83100,20775
1700245928,10000271,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62340,0.7500,£418.95,01/02/2023,£173.17,349,11,83120,20780
1700245976,10000272,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62355,0.7500,£419.05,01/02/2023,£173.21,349,11,83140,20785
1700246984,10000273,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62370,0.7500,£419.15,01/02/2023,£173.26,349,11,83160,20790
1700247429,10000274,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62385,0.7500,£419.25,01/02/2023,£173.30,349,11,83180,20795
1700248361,10000275,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62400,0.7500,£419.35,01/02/2023,£173.34,349,11,83200,20800
1700249286,10000276,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62415,0.7500,£419.45,01/02/2023,£173.38,349,11,83220,20805
1700250342,10000277,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62430,0.7500,£419.55,01/02/2023,£173.42,349,11,83240,20810
1700250615,10000278,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62445,0.7500,£419.66,01/02/2023,£173.46,349,11,83260,20815
1700251451,10000279,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62460,0.7500,£419.76,01/02/2023,£173.51,349,11,83280,20820
1700252042,10000280,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62475,0.7500,£419.86,01/02/2023,£173.55,349,11,83300,20825
1700252665,10000281,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62490,0.7500,£419.96,01/02/2023,£173.59,349,11,83320,20830
1700253415,10000282,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62505,0.7500,£420.06,01/02/2023,£173.63,349,11,83340,20835
1700253538,10000283,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62520,0.7500,£420.16,01/02/2023,£173.67,349,11,83360,20840
1700253912,10000284,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62535,0.7500,£420.26,01/02/2023,£173.71,349,11,83380,20845
1700255023,10000285,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62550,0.7500,£420.36,01/02/2023,£173.76,349,11,83400,20850
1700255257,10000286,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62565,0.7500,£420.46,01/02/2023,£173.80,349,11,83420,20855
1700258196,10000287,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62580,0.7500,£420.56,01/02/2023,£173.84,349,11,83440,20860
1700258218,10000288,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62595,0.7500,£420.66,01/02/2023,£173.88,349,11,83460,20865
1700259729,10000289,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62610,0.7500,£420.76,01/02/2023,£173.92,349,11,83480,20870
1700260525,10000290,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62625,0.7500,£420.87,01/02/2023,£173.96,349,11,83500,20875
1700260793,10000291,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62640,0.7500,£420.97,01/02/2023,£174.01,349,11,83520,20880
1700260796,10000292,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62655,0.7500,£421.07,01/02/2023,£174.05,349,11,83540,20885
1700262891,10000293,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62670,0.7500,£421.17,01/02/2023,£174.09,349,11,83560,20890
1700262979,10000294,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62685,0.7500,£421.27,01/02/2023,£174.13,349,11,83580,20895
1700263742,10000295,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62700,0.7500,£421.37,01/02/2023,£174.17,349,11,83600,20900
1700266873,10000296,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62715,0.7500,£421.47,01/02/2023,£174.21,349,11,83620,20905
1700267015,10000297,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62730,0.7500,£421.57,01/02/2023,£174.26,349,11,83640,20910
1700267028,10000298,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62745,0.7500,£421.67,01/02/2023,£174.30,349,11,83660,20915
1700277042,10000299,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62760,0.7500,£421.77,01/02/2023,£174.34,349,11,83680,20920
1700280264,10000300,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62775,0.7500,£421.87,01/02/2023,£174.38,349,11,83700,20925
1700280760,10000301,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62790,0.7500,£421.97,01/02/2023,£174.42,349,11,83720,20930
1700280797,10000302,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62805,0.7500,£422.07,01/02/2023,£174.46,349,11,83740,20935
1700280969,10000303,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62820,0.7500,£422.18,01/02/2023,£174.51,349,11,83760,20940
1700281309,10000304,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62835,0.7500,£422.28,01/02/2023,£174.55,349,11,83780,20945
1700281531,10000305,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62850,0.7500,£422.38,01/02/2023,£174.59,349,11,83800,20950
1700281532,10000306,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62865,0.7500,£422.48,01/02/2023,£174.63,349,11,83820,20955
1700281557,10000307,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62880,0.7500,£422.58,01/02/2023,£174.67,349,11,83840,20960
1700282006,10000308,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62895,0.7500,£422.68,01/02/2023,£174.71,349,11,83860,20965
1700282512,10000309,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62910,0.7500,£422.78,01/02/2023,£174.76,349,11,83880,20970
1700282768,10000310,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62925,0.7500,£422.88,01/02/2023,£174.80,349,11,83900,20975
1700282883,10000311,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62940,0.7500,£422.98,01/02/2023,£174.84,349,11,83920,20980
1700283015,10000312,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62955,0.7500,£423.08,01/02/2023,£174.88,349,11,83940,20985
1700283080,10000313,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62970,0.7500,£423.18,01/02/2023,£174.92,349,11,83960,20990
1700283708,10000314,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,62985,0.7500,£423.28,01/02/2023,£174.96,349,11,83980,20995
1700284223,10000315,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63000,0.7500,£423.39,01/02/2023,£175.01,349,11,84000,21000
1700284441,10000316,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63015,0.7500,£423.49,01/02/2023,£175.05,349,11,84020,21005
1700284839,10000317,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63030,0.7500,£423.59,01/02/2023,£175.09,349,11,84040,21010
1700285395,10000318,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63045,0.7500,£423.69,01/02/2023,£175.13,349,11,84060,21015
1700286260,10000319,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63060,0.7500,£423.79,01/02/2023,£175.17,349,11,84080,21020
1700286264,10000320,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63075,0.7500,£423.89,01/02/2023,£175.21,349,11,84100,21025
1700286300,10000321,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63090,0.7500,£423.99,01/02/2023,£175.26,349,11,84120,21030
1700286723,10000322,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63105,0.7500,£424.09,01/02/2023,£175.30,349,11,84140,21035
1700286735,10000323,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63120,0.7500,£424.19,01/02/2023,£175.34,349,11,84160,21040
1700287951,10000324,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63135,0.7500,£424.29,01/02/2023,£175.38,349,11,84180,21045
1700288055,10000325,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63150,0.7500,£424.39,01/02/2023,£175.42,349,11,84200,21050
1700288540,10000326,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63165,0.7500,£424.49,01/02/2023,£175.46,349,11,84220,21055
1700288547,10000327,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63180,0.7500,£424.59,01/02/2023,£175.51,349,11,84240,21060
1700288766,10000328,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63195,0.7500,£424.70,01/02/2023,£175.55,349,11,84260,21065
1700292302,10000329,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63210,0.7500,£424.80,01/02/2023,£175.59,349,11,84280,21070
1700292379,10000330,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63225,0.7500,£424.90,01/02/2023,£175.63,349,11,84300,21075
1700293082,10000331,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63240,0.7500,£425.00,01/02/2023,£175.67,349,11,84320,21080
1700293099,10000332,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63255,0.7500,£425.10,01/02/2023,£175.71,349,11,84340,21085
1700293393,10000333,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63270,0.7500,£425.20,01/02/2023,£175.76,349,11,84360,21090
1700294188,10000334,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63285,0.7500,£425.30,01/02/2023,£175.80,349,11,84380,21095
1700294726,10000335,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63300,0.7500,£425.40,01/02/2023,£175.84,349,11,84400,21100
1700294738,10000336,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63315,0.7500,£425.50,01/02/2023,£175.88,349,11,84420,21105
1700295530,10000337,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63330,0.7500,£425.60,01/02/2023,£175.92,349,11,84440,21110
1700296557,10000338,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63345,0.7500,£425.70,01/02/2023,£175.96,349,11,84460,21115
1700296861,10000339,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63360,0.7500,£425.80,01/02/2023,£176.01,349,11,84480,21120
1700296973,10000340,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63375,0.7500,£425.91,01/02/2023,£176.05,349,11,84500,21125
1700298794,10000341,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63390,0.7500,£426.01,01/02/2023,£176.09,349,11,84520,21130
1700302394,10000342,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63405,0.7500,£426.11,01/02/2023,£176.13,349,11,84540,21135
1700302726,10000343,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,63420,0.7500,£426.21,01/02/2023,£176.17,349,11,84560,21140
