ecad_id,Asset_id,Program/product,term,Mortgage Outstanding Balance,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1700263742,,,,,,,,,,,,,,,,
1700266873,,,,,,,,,,,,,,,,
1700267015,,,,,,,,,,,,,,,,
1700267028,,,,,,,,,,,,,,,,
1700277042,,,,,,,,,,,,,,,,
1700280264,,,,,,,,,,,,,,,,
1700280760,,,,,,,,,,,,,,,,
1700280797,,,,,,,,,,,,,,,,
1700280969,,,,,,,,,,,,,,,,
1700281309,,,,,,,,,,,,,,,,
1700281531,,,,,,,,,,,,,,,,
1700281532,,,,,,,,,,,,,,,,
1700281557,,,,,,,,,,,,,,,,
1700282006,,,,,,,,,,,,,,,,
1700282512,,,,,,,,,,,,,,,,
1700282768,,,,,,,,,,,,,,,,
1700282883,,,,,,,,,,,,,,,,
1700283015,,,,,,,,,,,,,,,,
1700283080,,,,,,,,,,,,,,,,
1700283708,,,,,,,,,,,,,,,,
1700284223,,,,,,,,,,,,,,,,
1700284441,,,,,,,,,,,,,,,,
1700284839,,,,,,,,,,,,,,,,
1700285395,,,,,,,,,,,,,,,,
1700286260,,,,,,,,,,,,,,,,
1700286264,,,,,,,,,,,,,,,,
1700286300,,,,,,,,,,,,,,,,
1700286723,,,,,,,,,,,,,,,,
1700286735,,,,,,,,,,,,,,,,
1700287951,,,,,,,,,,,,,,,,
1700288055,,,,,,,,,,,,,,,,
1700288540,,,,,,,,,,,,,,,,
1700288547,,,,,,,,,,,,,,,,
1700288766,,,,,,,,,,,,,,,,
1700292302,,,,,,,,,,,,,,,,
1700292379,,,,,,,,,,,,,,,,
1700293082,,,,,,,,,,,,,,,,
1700293099,,,,,,,,,,,,,,,,
1700293393,,,,,,,,,,,,,,,,
1700294188,,,,,,,,,,,,,,,,
1700294726,,,,,,,,,,,,,,,,
1700294738,,,,,,,,,,,,,,,,
1700295530,,,,,,,,,,,,,,,,
1700296557,,,,,,,,,,,,,,,,
1700296861,,,,,,,,,,,,,,,,
1700296973,,,,,,,,,,,,,,,,
1700298794,,,,,,,,,,,,,,,,
1700302394,,,,,,,,,,,,,,,,
1700302726,,,,,,,,,,,,,,,,
1700304046,,,,,,,,,,,,,,,,
1700304437,,,,,,,,,,,,,,,,
1700305353,,,,,,,,,,,,,,,,
1700308110,,,,,,,,,,,,,,,,
1700310217,,,,,,,,,,,,,,,,
1700311281,,,,,,,,,,,,,,,,
1700311458,,,,,,,,,,,,,,,,
1700313464,,,,,,,,,,,,,,,,
1700314070,,,,,,,,,,,,,,,,
1700314675,,,,,,,,,,,,,,,,
1700315231,,,,,,,,,,,,,,,,
1700316085,,,,,,,,,,,,,,,,
1700316312,,,,,,,,,,,,,,,,
1700316464,,,,,,,,,,,,,,,,
1700318663,,,,,,,,,,,,,,,,
1700318683,,,,,,,,,,,,,,,,
1700319394,,,,,,,,,,,,,,,,
1700319521,,,,,,,,,,,,,,,,
1700319757,,,,,,,,,,,,,,,,
1700320005,,,,,,,,,,,,,,,,
1700320283,,,,,,,,,,,,,,,,
1700321254,,,,,,,,,,,,,,,,
1700321688,,,,,,,,,,,,,,,,
1700323662,,,,,,,,,,,,,,,,
1700324334,,,,,,,,,,,,,,,,
1700324464,,,,,,,,,,,,,,,,
1700324513,,,,,,,,,,,,,,,,
1700324570,,,,,,,,,,,,,,,,
1700325139,,,,,,,,,,,,,,,,
1700325550,,,,,,,,,,,,,,,,
1700325828,,,,,,,,,,,,,,,,
1700326951,,,,,,,,,,,,,,,,
1700327103,,,,,,,,,,,,,,,,
1700328888,,,,,,,,,,,,,,,,
1700330701,,,,,,,,,,,,,,,,
1700331442,,,,,,,,,,,,,,,,
1700332514,,,,,,,,,,,,,,,,
1700332757,,,,,,,,,,,,,,,,
1700333051,,,,,,,,,,,,,,,,
1700333127,,,,,,,,,,,,,,,,
1700333291,,,,,,,,,,,,,,,,
1700334868,,,,,,,,,,,,,,,,
1700335164,,,,,,,,,,,,,,,,
1700335305,,,,,,,,,,,,,,,,
1700337054,,,,,,,,,,,,,,,,
1700337420,,,,,,,,,,,,,,,,
1700337717,,,,,,,,,,,,,,,,
1700337926,,,,,,,,,,,,,,,,
1700338400,,,,,,,,,,,,,,,,
1700338828,,,,,,,,,,,,,,,,
1700339959,,,,,,,,,,,,,,,,
1700341083,,,,,,,,,,,,,,,,
1700341619,,,,,,,,,,,,,,,,
1700342015,,,,,,,,,,,,,,,,
1700342536,,,,,,,,,,,,,,,,
1700343602,,,,,,,,,,,,,,,,
1700344424,,,,,,,,,,,,,,,,
1700344682,,,,,,,,,,,,,,,,
1700344994,,,,,,,,,,,,,,,,
1700345093,,,,,,,,,,,,,,,,
1700348160,,,,,,,,,,,,,,,,
1700348317,,,,,,,,,,,,,,,,
1700348463,,,,,,,,,,,,,,,,
1700348668,,,,,,,,,,,,,,,,
1700349639,,,,,,,,,,,,,,,,
1700350261,,,,,,,,,,,,,,,,
1700350343,,,,,,,,,,,,,,,,
1700350982,,,,,,,,,,,,,,,,
1700351075,,,,,,,,,,,,,,,,
1700351380,,,,,,,,,,,,,,,,
1700351664,,,,,,,,,,,,,,,,
1700352222,,,,,,,,,,,,,,,,
1700352351,,,,,,,,,,,,,,,,
1700355351,,,,,,,,,,,,,,,,
1700355939,,,,,,,,,,,,,,,,
1700356065,,,,,,,,,,,,,,,,
1700356650,,,,,,,,,,,,,,,,
1700357916,,,,,,,,,,,,,,,,
1700357991,,,,,,,,,,,,,,,,
1700358129,,,,,,,,,,,,,,,,
1700358632,,,,,,,,,,,,,,,,
1700358906,,,,,,,,,,,,,,,,
1700361644,,,,,,,,,,,,,,,,
1700364787,,,,,,,,,,,,,,,,
1700364873,,,,,,,,,,,,,,,,
1700365680,,,,,,,,,,,,,,,,
1700367376,,,,,,,,,,,,,,,,
1700368394,,,,,,,,,,,,,,,,
1700369418,,,,,,,,,,,,,,,,
1700372008,,,,,,,,,,,,,,,,
1700373075,,,,,,,,,,,,,,,,
1700373900,,,,,,,,,,,,,,,,
1700374186,,,,,,,,,,,,,,,,
1700374787,,,,,,,,,,,,,,,,
1700374953,,,,,,,,,,,,,,,,
1700376079,,,,,,,,,,,,,,,,
1700376091,,,,,,,,,,,,,,,,
1700376262,,,,,,,,,,,,,,,,
1700376330,,,,,,,,,,,,,,,,
1700377679,,,,,,,,,,,,,,,,
1700378066,,,,,,,,,,,,,,,,
1700378655,,,,,,,,,,,,,,,,
1700378860,,,,,,,,,,,,,,,,
1700379416,,,,,,,,,,,,,,,,
1700379868,,,,,,,,,,,,,,,,
1700380873,,,,,,,,,,,,,,,,
1700381212,,,,,,,,,,,,,,,,
1700382439,,,,,,,,,,,,,,,,
1700382964,,,,,,,,,,,,,,,,
1700382991,,,,,,,,,,,,,,,,
1700383470,,,,,,,,,,,,,,,,
1700383657,,,,,,,,,,,,,,,,
1700383684,,,,,,,,,,,,,,,,
1700384085,,,,,,,,,,,,,,,,
1700384407,,,,,,,,,,,,,,,,
1700384695,,,,,,,,,,,,,,,,
1700385536,,,,,,,,,,,,,,,,
1700385923,,,,,,,,,,,,,,,,
1700386201,,,,,,,,,,,,,,,,
1700386787,,,,,,,,,,,,,,,,
1700388368,,,,,,,,,,,,,,,,
1700388442,,,,,,,,,,,,,,,,
1700388738,,,,,,,,,,,,,,,,
1700389717,,,,,,,,,,,,,,,,
1700391800,,,,,,,,,,,,,,,,
1700392616,,,,,,,,,,,,,,,,
1700392764,,,,,,,,,,,,,,,,
1700393638,,,,,,,,,,,,,,,,
1700396054,,,,,,,,,,,,,,,,
1700396896,,,,,,,,,,,,,,,,
1700397825,,,,,,,,,,,,,,,,
1700398341,,,,,,,,,,,,,,,,
1700398504,,,,,,,,,,,,,,,,
1700398843,,,,,,,,,,,,,,,,
1700398895,,,,,,,,,,,,,,,,
1700398953,,,,,,,,,,,,,,,,
1700400607,,,,,,,,,,,,,,,,
1700401007,,,,,,,,,,,,,,,,
1700401071,,,,,,,,,,,,,,,,
1700402981,,,,,,,,,,,,,,,,
1700405297,,,,,,,,,,,,,,,,
1700405726,,,,,,,,,,,,,,,,
1700407098,,,,,,,,,,,,,,,,
1700407529,,,,,,,,,,,,,,,,
1700410963,,,,,,,,,,,,,,,,
1700413393,,,,,,,,,,,,,,,,
1700413613,,,,,,,,,,,,,,,,
1700413761,,,,,,,,,,,,,,,,
1700414570,,,,,,,,,,,,,,,,
1700415205,,,,,,,,,,,,,,,,
1700415637,,,,,,,,,,,,,,,,
1700415752,,,,,,,,,,,,,,,,
1700419265,,,,,,,,,,,,,,,,
1700419582,,,,,,,,,,,,,,,,
1700420892,,,,,,,,,,,,,,,,
1700421394,,,,,,,,,,,,,,,,
1700421440,,,,,,,,,,,,,,,,
1700424472,,,,,,,,,,,,,,,,
1700424952,,,,,,,,,,,,,,,,
1700425219,,,,,,,,,,,,,,,,
1700425643,,,,,,,,,,,,,,,,
1700426738,,,,,,,,,,,,,,,,
1700431352,,,,,,,,,,,,,,,,
1700431546,,,,,,,,,,,,,,,,
1700431863,,,,,,,,,,,,,,,,
1700432552,,,,,,,,,,,,,,,,
1700433099,,,,,,,,,,,,,,,,
1700433872,,,,,,,,,,,,,,,,
1700437179,,,,,,,,,,,,,,,,
1700437449,,,,,,,,,,,,,,,,
1700437490,,,,,,,,,,,,,,,,
1700437587,,,,,,,,,,,,,,,,
1700437638,,,,,,,,,,,,,,,,
1700438307,,,,,,,,,,,,,,,,
1700438969,,,,,,,,,,,,,,,,
1700439120,,,,,,,,,,,,,,,,
1700439302,,,,,,,,,,,,,,,,
1700440087,,,,,,,,,,,,,,,,
1700442350,,,,,,,,,,,,,,,,
1700443371,,,,,,,,,,,,,,,,
1700444324,,,,,,,,,,,,,,,,
1700445926,,,,,,,,,,,,,,,,
1700446044,,,,,,,,,,,,,,,,
1700446962,,,,,,,,,,,,,,,,
1700447504,,,,,,,,,,,,,,,,
1700448369,,,,,,,,,,,,,,,,
1700449278,,,,,,,,,,,,,,,,
1700449789,,,,,,,,,,,,,,,,
1700449929,,,,,,,,,,,,,,,,
1700450296,,,,,,,,,,,,,,,,
1700451045,,,,,,,,,,,,,,,,
1700451505,,,,,,,,,,,,,,,,
1700452156,,,,,,,,,,,,,,,,
1700453234,,,,,,,,,,,,,,,,
1700453545,,,,,,,,,,,,,,,,
1700453889,,,,,,,,,,,,,,,,
1700454194,,,,,,,,,,,,,,,,
1700454350,,,,,,,,,,,,,,,,
1700454367,,,,,,,,,,,,,,,,
1700455630,,,,,,,,,,,,,,,,
1700464648,,,,,,,,,,,,,,,,
1700465699,,,,,,,,,,,,,,,,
1700466675,,,,,,,,,,,,,,,,
1700467178,,,,,,,,,,,,,,,,
1700468262,,,,,,,,,,,,,,,,
1700468285,,,,,,,,,,,,,,,,
1700468740,,,,,,,,,,,,,,,,
1700469774,,,,,,,,,,,,,,,,
1700469789,,,,,,,,,,,,,,,,
1700472590,,,,,,,,,,,,,,,,
1700474772,,,,,,,,,,,,,,,,
1700476011,,,,,,,,,,,,,,,,
1700477045,,,,,,,,,,,,,,,,
1700478290,,,,,,,,,,,,,,,,
1700478532,,,,,,,,,,,,,,,,
1700479193,,,,,,,,,,,,,,,,
1700481169,,,,,,,,,,,,,,,,
1700482145,,,,,,,,,,,,,,,,
1700482165,,,,,,,,,,,,,,,,
1700482760,,,,,,,,,,,,,,,,
1700483608,,,,,,,,,,,,,,,,
1700484474,,,,,,,,,,,,,,,,
1700485062,,,,,,,,,,,,,,,,
1700485369,,,,,,,,,,,,,,,,
1700485463,,,,,,,,,,,,,,,,
1700485478,,,,,,,,,,,,,,,,
1700485762,,,,,,,,,,,,,,,,
1700485864,,,,,,,,,,,,,,,,
1700486398,,,,,,,,,,,,,,,,
1700486870,,,,,,,,,,,,,,,,
1700487326,,,,,,,,,,,,,,,,
1700487423,,,,,,,,,,,,,,,,
1700487733,,,,,,,,,,,,,,,,
1700488101,,,,,,,,,,,,,,,,
1700488197,,,,,,,,,,,,,,,,
1700490002,,,,,,,,,,,,,,,,
1700490157,,,,,,,,,,,,,,,,
1700491601,,,,,,,,,,,,,,,,
1700491976,,,,,,,,,,,,,,,,
1700492320,,,,,,,,,,,,,,,,
1700493508,,,,,,,,,,,,,,,,
1700493555,,,,,,,,,,,,,,,,
1700494629,,,,,,,,,,,,,,,,
1700495755,,,,,,,,,,,,,,,,
1700495972,,,,,,,,,,,,,,,,
1701342849,,,,,,,,,,,,,,,,
1701343236,,,,,,,,,,,,,,,,
1701345164,,,,,,,,,,,,,,,,
1701432713,,,,,,,,,,,,,,,,
1701432742,,,,,,,,,,,,,,,,
1701432743,,,,,,,,,,,,,,,,
1701432744,,,,,,,,,,,,,,,,
1701432745,,,,,,,,,,,,,,,,
1701432746,,,,,,,,,,,,,,,,
1701432747,,,,,,,,,,,,,,,,
1701432748,,,,,,,,,,,,,,,,
1701432751,,,,,,,,,,,,,,,,
1701432752,,,,,,,,,,,,,,,,
1701432753,,,,,,,,,,,,,,,,
1701432769,,,,,,,,,,,,,,,,
1701432772,,,,,,,,,,,,,,,,
1701432773,,,,,,,,,,,,,,,,
1701432775,,,,,,,,,,,,,,,,
1701432776,,,,,,,,,,,,,,,,
1701432777,,,,,,,,,,,,,,,,
1701432778,,,,,,,,,,,,,,,,
1701432779,,,,,,,,,,,,,,,,
1701432780,,,,,,,,,,,,,,,,
1701432781,,,,,,,,,,,,,,,,
1701432782,,,,,,,,,,,,,,,,
1701432783,,,,,,,,,,,,,,,,
1701432784,,,,,,,,,,,,,,,,
1701432785,,,,,,,,,,,,,,,,
1701432786,,,,,,,,,,,,,,,,
1701432787,,,,,,,,,,,,,,,,
1701432788,,,,,,,,,,,,,,,,
1701432789,,,,,,,,,,,,,,,,
1701432790,,,,,,,,,,,,,,,,
1701432791,,,,,,,,,,,,,,,,
1701432792,,,,,,,,,,,,,,,,
1701432793,,,,,,,,,,,,,,,,
1701432794,,,,,,,,,,,,,,,,
1701432795,,,,,,,,,,,,,,,,
1701432796,,,,,,,,,,,,,,,,
1701432797,,,,,,,,,,,,,,,,
1701432798,,,,,,,,,,,,,,,,
1701432799,,,,,,,,,,,,,,,,
1701432800,,,,,,,,,,,,,,,,
1701432801,,,,,,,,,,,,,,,,
1701432805,,,,,,,,,,,,,,,,
1701432813,,,,,,,,,,,,,,,,
1701432816,,,,,,,,,,,,,,,,
1701432817,,,,,,,,,,,,,,,,
1701432818,,,,,,,,,,,,,,,,
1701432819,,,,,,,,,,,,,,,,
1701432820,,,,,,,,,,,,,,,,
1701432821,,,,,,,,,,,,,,,,
1701432822,,,,,,,,,,,,,,,,
1701432904,,,,,,,,,,,,,,,,
1701432905,,,,,,,,,,,,,,,,
1701432906,,,,,,,,,,,,,,,,
1701432907,,,,,,,,,,,,,,,,
1701432908,,,,,,,,,,,,,,,,
1701432909,,,,,,,,,,,,,,,,
1701432910,,,,,,,,,,,,,,,,
1701432911,,,,,,,,,,,,,,,,
1701432912,,,,,,,,,,,,,,,,
1701432913,,,,,,,,,,,,,,,,
1701432968,,,,,,,,,,,,,,,,
1701432969,,,,,,,,,,,,,,,,
1701432970,,,,,,,,,,,,,,,,
1701432971,,,,,,,,,,,,,,,,
1701432972,,,,,,,,,,,,,,,,
1701432974,,,,,,,,,,,,,,,,
1701432975,,,,,,,,,,,,,,,,
1701432976,,,,,,,,,,,,,,,,
1701432977,,,,,,,,,,,,,,,,
1701432978,,,,,,,,,,,,,,,,
1701432979,,,,,,,,,,,,,,,,
1701432980,,,,,,,,,,,,,,,,
1701432990,,,,,,,,,,,,,,,,
1701432991,,,,,,,,,,,,,,,,
1701432992,,,,,,,,,,,,,,,,
1701432993,,,,,,,,,,,,,,,,
1701432994,,,,,,,,,,,,,,,,
1701432996,,,,,,,,,,,,,,,,
1701432997,,,,,,,,,,,,,,,,
1701432998,,,,,,,,,,,,,,,,
1701432999,,,,,,,,,,,,,,,,
1701433001,,,,,,,,,,,,,,,,
1701433024,,,,,,,,,,,,,,,,
1701433025,,,,,,,,,,,,,,,,
1701433026,,,,,,,,,,,,,,,,
1701433027,,,,,,,,,,,,,,,,
1701433029,,,,,,,,,,,,,,,,
1701433031,,,,,,,,,,,,,,,,
1701433040,,,,,,,,,,,,,,,,
1701433041,,,,,,,,,,,,,,,,
1701433042,,,,,,,,,,,,,,,,
1701433044,,,,,,,,,,,,,,,,
1701433045,,,,,,,,,,,,,,,,
1701433046,,,,,,,,,,,,,,,,
1701433109,,,,,,,,,,,,,,,,
1701433110,,,,,,,,,,,,,,,,
1701433111,,,,,,,,,,,,,,,,
1701433112,,,,,,,,,,,,,,,,
1701433113,,,,,,,,,,,,,,,,
1701433115,,,,,,,,,,,,,,,,
1701433116,,,,,,,,,,,,,,,,
1701433117,,,,,,,,,,,,,,,,
1701433118,,,,,,,,,,,,,,,,
1701433120,,,,,,,,,,,,,,,,
1701433121,,,,,,,,,,,,,,,,
1701433122,,,,,,,,,,,,,,,,
1701433123,,,,,,,,,,,,,,,,
1701433124,,,,,,,,,,,,,,,,
1701433125,,,,,,,,,,,,,,,,
1701433126,,,,,,,,,,,,,,,,
1701433127,,,,,,,,,,,,,,,,
1701433128,,,,,,,,,,,,,,,,
1701433129,,,,,,,,,,,,,,,,
1701433130,,,,,,,,,,,,,,,,
1701433131,,,,,,,,,,,,,,,,
1701433132,,,,,,,,,,,,,,,,
1701433179,,,,,,,,,,,,,,,,
1701433180,,,,,,,,,,,,,,,,
1701433181,,,,,,,,,,,,,,,,
1701433182,,,,,,,,,,,,,,,,
1701433183,,,,,,,,,,,,,,,,
1701433185,,,,,,,,,,,,,,,,
1701433186,,,,,,,,,,,,,,,,
1701433187,,,,,,,,,,,,,,,,
1701433188,,,,,,,,,,,,,,,,
1701433189,,,,,,,,,,,,,,,,
1701433190,,,,,,,,,,,,,,,,
1701433191,,,,,,,,,,,,,,,,
1701433192,,,,,,,,,,,,,,,,
1701433193,,,,,,,,,,,,,,,,
1701433194,,,,,,,,,,,,,,,,
1701433195,,,,,,,,,,,,,,,,
1701433196,,,,,,,,,,,,,,,,
1701433197,,,,,,,,,,,,,,,,
1701433198,,,,,,,,,,,,,,,,
1701433199,,,,,,,,,,,,,,,,
1701433200,,,,,,,,,,,,,,,,
1701433212,,,,,,,,,,,,,,,,
1701433213,,,,,,,,,,,,,,,,
1701433214,,,,,,,,,,,,,,,,
1701433215,,,,,,,,,,,,,,,,
1701433216,,,,,,,,,,,,,,,,
1701433217,,,,,,,,,,,,,,,,
1701433218,,,,,,,,,,,,,,,,
1701433219,,,,,,,,,,,,,,,,
1701433220,,,,,,,,,,,,,,,,
1701433221,,,,,,,,,,,,,,,,
1701433222,,,,,,,,,,,,,,,,
1701433223,,,,,,,,,,,,,,,,
1701433224,,,,,,,,,,,,,,,,
1701433234,,,,,,,,,,,,,,,,
1701433235,,,,,,,,,,,,,,,,
1701433236,,,,,,,,,,,,,,,,
1701433237,,,,,,,,,,,,,,,,
1701433238,,,,,,,,,,,,,,,,
1701433245,,,,,,,,,,,,,,,,
1701433246,,,,,,,,,,,,,,,,
1701433247,,,,,,,,,,,,,,,,
1701433248,,,,,,,,,,,,,,,,
1701433249,,,,,,,,,,,,,,,,
1701433250,,,,,,,,,,,,,,,,
1701433251,,,,,,,,,,,,,,,,
1701433253,,,,,,,,,,,,,,,,
1701433255,,,,,,,,,,,,,,,,
1701433256,,,,,,,,,,,,,,,,
1701433257,,,,,,,,,,,,,,,,
1701433258,,,,,,,,,,,,,,,,
1701433259,,,,,,,,,,,,,,,,
1701433260,,,,,,,,,,,,,,,,
1701433261,,,,,,,,,,,,,,,,
1701433262,,,,,,,,,,,,,,,,
1701433263,,,,,,,,,,,,,,,,
1701433264,,,,,,,,,,,,,,,,
1701433265,,,,,,,,,,,,,,,,
1701433266,,,,,,,,,,,,,,,,
1701433267,,,,,,,,,,,,,,,,
1701433271,,,,,,,,,,,,,,,,
1701433272,,,,,,,,,,,,,,,,
1701433273,,,,,,,,,,,,,,,,
1701433275,,,,,,,,,,,,,,,,
1701433276,,,,,,,,,,,,,,,,
1701433277,,,,,,,,,,,,,,,,
1701433278,,,,,,,,,,,,,,,,
1701433279,,,,,,,,,,,,,,,,
1701433280,,,,,,,,,,,,,,,,
1701433281,,,,,,,,,,,,,,,,
1701433283,,,,,,,,,,,,,,,,
1701433284,,,,,,,,,,,,,,,,
1701433285,,,,,,,,,,,,,,,,
1701433286,,,,,,,,,,,,,,,,
1701433287,,,,,,,,,,,,,,,,
1701433302,,,,,,,,,,,,,,,,
1701433303,,,,,,,,,,,,,,,,
1701433304,,,,,,,,,,,,,,,,
1701433307,,,,,,,,,,,,,,,,
1701433308,,,,,,,,,,,,,,,,
1701433309,,,,,,,,,,,,,,,,
1701433310,,,,,,,,,,,,,,,,
1701433311,,,,,,,,,,,,,,,,
1701433312,,,,,,,,,,,,,,,,
1701433327,,,,,,,,,,,,,,,,
1701433329,,,,,,,,,,,,,,,,
1701433331,,,,,,,,,,,,,,,,
1701433332,,,,,,,,,,,,,,,,
1701433333,,,,,,,,,,,,,,,,
1701433337,,,,,,,,,,,,,,,,
1701433338,,,,,,,,,,,,,,,,
1701433339,,,,,,,,,,,,,,,,
1701433340,,,,,,,,,,,,,,,,
1701433342,,,,,,,,,,,,,,,,
1701433343,,,,,,,,,,,,,,,,
1701433345,,,,,,,,,,,,,,,,
1701433346,,,,,,,,,,,,,,,,
1701433348,,,,,,,,,,,,,,,,
1701433349,,,,,,,,,,,,,,,,
1701433350,,,,,,,,,,,,,,,,
1701433351,,,,,,,,,,,,,,,,
1701433352,,,,,,,,,,,,,,,,
1701433354,,,,,,,,,,,,,,,,
1701433355,,,,,,,,,,,,,,,,
1701433356,,,,,,,,,,,,,,,,
1701433357,,,,,,,,,,,,,,,,
1701433358,,,,,,,,,,,,,,,,
1701433383,,,,,,,,,,,,,,,,
1701433384,,,,,,,,,,,,,,,,
1701433385,,,,,,,,,,,,,,,,
1701433386,,,,,,,,,,,,,,,,
1701433387,,,,,,,,,,,,,,,,
1701433388,,,,,,,,,,,,,,,,
1701433389,,,,,,,,,,,,,,,,
1701433390,,,,,,,,,,,,,,,,
1701433391,,,,,,,,,,,,,,,,
1701433392,,,,,,,,,,,,,,,,
1701433393,,,,,,,,,,,,,,,,
1701433429,,,,,,,,,,,,,,,,
1701433441,,,,,,,,,,,,,,,,
1701433442,,,,,,,,,,,,,,,,
1701433443,,,,,,,,,,,,,,,,
1701433478,,,,,,,,,,,,,,,,
1701433512,,,,,,,,,,,,,,,,
1701433513,,,,,,,,,,,,,,,,
1701433514,,,,,,,,,,,,,,,,
1701433515,,,,,,,,,,,,,,,,
1701433516,,,,,,,,,,,,,,,,
1701433517,,,,,,,,,,,,,,,,
1701433518,,,,,,,,,,,,,,,,
1701433519,,,,,,,,,,,,,,,,
1701433521,,,,,,,,,,,,,,,,
1701433522,,,,,,,,,,,,,,,,
1701433523,,,,,,,,,,,,,,,,
1701433524,,,,,,,,,,,,,,,,
1701433525,,,,,,,,,,,,,,,,
1701433526,,,,,,,,,,,,,,,,
1701433527,,,,,,,,,,,,,,,,
1701433528,,,,,,,,,,,,,,,,
1701433529,,,,,,,,,,,,,,,,
1701433530,,,,,,,,,,,,,,,,
1701433531,,,,,,,,,,,,,,,,
1701433532,,,,,,,,,,,,,,,,
1701433533,,,,,,,,,,,,,,,,
1701433534,,,,,,,,,,,,,,,,
1701433535,,,,,,,,,,,,,,,,
1701433536,,,,,,,,,,,,,,,,
1701433537,,,,,,,,,,,,,,,,
1701433538,,,,,,,,,,,,,,,,
1701433539,,,,,,,,,,,,,,,,
1701433540,,,,,,,,,,,,,,,,
1701433541,,,,,,,,,,,,,,,,
1701433542,,,,,,,,,,,,,,,,
1701433543,,,,,,,,,,,,,,,,
1701433544,,,,,,,,,,,,,,,,
1701433545,,,,,,,,,,,,,,,,
1701433546,,,,,,,,,,,,,,,,
1701433547,,,,,,,,,,,,,,,,
1701433548,,,,,,,,,,,,,,,,
1701433549,,,,,,,,,,,,,,,,
1701433550,,,,,,,,,,,,,,,,
1701433551,,,,,,,,,,,,,,,,
1701433553,,,,,,,,,,,,,,,,
1701433554,,,,,,,,,,,,,,,,
1701433555,,,,,,,,,,,,,,,,
1701433556,,,,,,,,,,,,,,,,
1701433557,,,,,,,,,,,,,,,,
1701433558,,,,,,,,,,,,,,,,
1701433559,,,,,,,,,,,,,,,,
1701433560,,,,,,,,,,,,,,,,
1701433561,,,,,,,,,,,,,,,,
1701433562,,,,,,,,,,,,,,,,
1701433563,,,,,,,,,,,,,,,,
1701433564,,,,,,,,,,,,,,,,
1701433565,,,,,,,,,,,,,,,,
1701433566,,,,,,,,,,,,,,,,
1701433567,,,,,,,,,,,,,,,,
1701433568,,,,,,,,,,,,,,,,
1701433569,,,,,,,,,,,,,,,,
1701433570,,,,,,,,,,,,,,,,
1701433571,,,,,,,,,,,,,,,,
1701433572,,,,,,,,,,,,,,,,
1701433573,,,,,,,,,,,,,,,,
1701433574,,,,,,,,,,,,,,,,
1701433575,,,,,,,,,,,,,,,,
1701433576,,,,,,,,,,,,,,,,
1701433577,,,,,,,,,,,,,,,,
1701433578,,,,,,,,,,,,,,,,
1701433579,,,,,,,,,,,,,,,,
1701433580,,,,,,,,,,,,,,,,
1701433581,,,,,,,,,,,,,,,,
1701433582,,,,,,,,,,,,,,,,
1701433583,,,,,,,,,,,,,,,,
1701433584,,,,,,,,,,,,,,,,
1701433585,,,,,,,,,,,,,,,,
1701433586,,,,,,,,,,,,,,,,
1701433587,,,,,,,,,,,,,,,,
1701433588,,,,,,,,,,,,,,,,
1701433589,,,,,,,,,,,,,,,,
1701433590,,,,,,,,,,,,,,,,
1701433591,,,,,,,,,,,,,,,,
1701433592,,,,,,,,,,,,,,,,
1701433593,,,,,,,,,,,,,,,,
1701433594,,,,,,,,,,,,,,,,
1701433595,,,,,,,,,,,,,,,,
1701433596,,,,,,,,,,,,,,,,
1701433597,,,,,,,,,,,,,,,,
1701433598,,,,,,,,,,,,,,,,
1701433599,,,,,,,,,,,,,,,,
1701433600,,,,,,,,,,,,,,,,
1701433601,,,,,,,,,,,,,,,,
1701433619,,,,,,,,,,,,,,,,
1701433620,,,,,,,,,,,,,,,,
1701433621,,,,,,,,,,,,,,,,
1701433622,,,,,,,,,,,,,,,,
1701433623,,,,,,,,,,,,,,,,
1701433624,,,,,,,,,,,,,,,,
1701433625,,,,,,,,,,,,,,,,
1701433626,,,,,,,,,,,,,,,,
1701433630,,,,,,,,,,,,,,,,
1701433632,,,,,,,,,,,,,,,,
1701433633,,,,,,,,,,,,,,,,
1701433634,,,,,,,,,,,,,,,,
1701433635,,,,,,,,,,,,,,,,
1701433636,,,,,,,,,,,,,,,,
1701433637,,,,,,,,,,,,,,,,
1701433638,,,,,,,,,,,,,,,,
1701433639,,,,,,,,,,,,,,,,
1701433641,,,,,,,,,,,,,,,,
1701433642,,,,,,,,,,,,,,,,
1701433644,,,,,,,,,,,,,,,,
1701433646,,,,,,,,,,,,,,,,
1701433647,,,,,,,,,,,,,,,,
1701433649,,,,,,,,,,,,,,,,
1701433650,,,,,,,,,,,,,,,,
1701433651,,,,,,,,,,,,,,,,
1701433652,,,,,,,,,,,,,,,,
1701433653,,,,,,,,,,,,,,,,
1701433654,,,,,,,,,,,,,,,,
1701433655,,,,,,,,,,,,,,,,
1701433656,,,,,,,,,,,,,,,,
1701433657,,,,,,,,,,,,,,,,
1701433658,,,,,,,,,,,,,,,,
1701433659,,,,,,,,,,,,,,,,
1701433660,,,,,,,,,,,,,,,,
1701433661,,,,,,,,,,,,,,,,
